date,category_label,category_value,downloads
2019-06-03,marshmallow_version,2.1.0,1
2019-06-03,marshmallow_version,3.0.0b16-no_linux,5
2019-06-03,marshmallow_version,2.15.3-no_linux,11
2019-06-03,marshmallow_version,3.0.0b12,330
2019-06-03,marshmallow_version,3.0.0b13,343
2019-06-03,marshmallow_version,2.10.4,18
2019-06-03,marshmallow_version,2.10.1,12
2019-06-03,marshmallow_version,3.0.0b18,141
2019-06-03,marshmallow_version,2.10.0,3
2019-06-03,marshmallow_version,2.18.0-no_linux,16
2019-06-03,marshmallow_version,2.19.0,360
2019-06-03,marshmallow_version,2.19.1,328
2019-06-03,marshmallow_version,3.0.0b12-no_linux,31
2019-06-03,marshmallow_version,2.0.0b1,8
2019-06-03,marshmallow_version,3.0.0rc5,1051
2019-06-03,marshmallow_version,3.0.0b1,32
2019-06-03,marshmallow_version,2.10.3,296
2019-06-03,marshmallow_version,2.14.0,349
2019-06-03,marshmallow_version,3.0.0b8-no_linux,3
2019-06-03,marshmallow_version,2.19.1-no_linux,6
2019-06-03,marshmallow_version,2.7.3,510
2019-06-03,marshmallow_version,3.0.0b11-no_linux,1
2019-06-03,marshmallow_version,2.16.0,291
2019-06-03,marshmallow_version,2.4.0,2
2019-06-03,marshmallow_version,3.0.0b16,79
2019-06-03,marshmallow_version,2.6.0,67
2019-06-03,marshmallow_version,2.1.2,3
2019-06-03,marshmallow_version,3.0.0b17,5
2019-06-03,marshmallow_version,3.0.0b8,69
2019-06-03,marshmallow_version,2.15.0,926
2019-06-03,marshmallow_version,2.13.1-no_linux,2
2019-06-03,marshmallow_version,3.0.0rc2-no_linux,1
2019-06-03,marshmallow_version,2.13.5,550
2019-06-03,marshmallow_version,2.16.3-no_linux,15
2019-06-03,marshmallow_version,2.6.0-no_linux,2
2019-06-03,marshmallow_version,2.15.4-no_linux,9
2019-06-03,marshmallow_version,3.0.0rc3-no_linux,2
2019-06-03,marshmallow_version,2.13.5-no_linux,1
2019-06-03,marshmallow_version,2.9.1,134
2019-06-03,marshmallow_version,3.0.0b7,255
2019-06-03,marshmallow_version,3.0.0b20,172
2019-06-03,marshmallow_version,2.13.6-no_linux,10
2019-06-03,marshmallow_version,2.8.0,3
2019-06-03,marshmallow_version,3.0.0b14-no_linux,1
2019-06-03,marshmallow_version,2.18.1,404
2019-06-03,marshmallow_version,2.13.4,40
2019-06-03,marshmallow_version,2.15.3,876
2019-06-03,marshmallow_version,3.0.0rc1,237
2019-06-03,marshmallow_version,3.0.0b7-no_linux,2
2019-06-03,marshmallow_version,3.0.0rc4-no_linux,13
2019-06-03,marshmallow_version,3.0.0rc4,2611
2019-06-03,marshmallow_version,2.5.0,2
2019-06-03,marshmallow_version,3.0.0b3,91
2019-06-03,marshmallow_version,3.0.0b18-no_linux,2
2019-06-03,marshmallow_version,2.18.0,708
2019-06-03,marshmallow_version,2.15.6,515
2019-06-03,marshmallow_version,3.0.0rc2,56
2019-06-03,marshmallow_version,3.0.0b20-no_linux,2
2019-06-03,marshmallow_version,2.12.2,68
2019-06-03,marshmallow_version,2.15.2,175
2019-06-03,marshmallow_version,2.14.0-no_linux,8
2019-06-03,marshmallow_version,2.6.1-no_linux,4
2019-06-03,marshmallow_version,2.19.2,20036
2019-06-03,marshmallow_version,2.13.1,77
2019-06-03,marshmallow_version,3.0.0rc6-no_linux,93
2019-06-03,marshmallow_version,2.13.6,631
2019-06-03,marshmallow_version,2.16.3,2686
2019-06-03,marshmallow_version,2.16.0-no_linux,1
2019-06-03,marshmallow_version,2.11.1,395
2019-06-03,marshmallow_version,3.0.0rc5-no_linux,15
2019-06-03,marshmallow_version,2.18.1-no_linux,11
2019-06-03,marshmallow_version,2.19.2-no_linux,754
2019-06-03,marshmallow_version,3.0.0b4,46
2019-06-03,marshmallow_version,3.0.0b13-no_linux,1
2019-06-03,marshmallow_version,2.10.5,23
2019-06-03,marshmallow_version,2.15.1,507
2019-06-03,marshmallow_version,3.0.0rc3,410
2019-06-03,marshmallow_version,2.0.0b3,1
2019-06-03,marshmallow_version,2.10.3-no_linux,2
2019-06-03,marshmallow_version,2.0.0b4,2
2019-06-03,marshmallow_version,3.0.0b11,89
2019-06-03,marshmallow_version,2.2.0,21
2019-06-03,marshmallow_version,2.7.1,66
2019-06-03,marshmallow_version,2.7.2,7
2019-06-03,marshmallow_version,2.16.1-no_linux,5
2019-06-03,marshmallow_version,2.2.1,10
2019-06-03,marshmallow_version,2.15.0-no_linux,18
2019-06-03,marshmallow_version,2.16.1,252
2019-06-03,marshmallow_version,2.12.1,15
2019-06-03,marshmallow_version,2.12.0,1
2019-06-03,marshmallow_version,3.0.0b2,96
2019-06-03,marshmallow_version,2.13.4-no_linux,1
2019-06-03,marshmallow_version,2.13.0,221
2019-06-03,marshmallow_version,2.4.2-no_linux,1
2019-06-03,marshmallow_version,3.0.0b10-no_linux,1
2019-06-03,marshmallow_version,2.1.1,4
2019-06-03,marshmallow_version,2.15.1-no_linux,4
2019-06-03,marshmallow_version,2.15.5-no_linux,6
2019-07-04,combined,py3.8-marshmallow2-no_linux,1
2019-07-04,combined,py3.8-marshmallow2,1
2019-07-04,combined,py3.9-marshmallow2,1
2019-07-04,combined,py3.8-marshmallow3,2
2019-07-04,combined,py3.5-marshmallow3-no_linux,11
2019-07-04,combined,py2.7-marshmallow3-no_linux,15
2019-07-04,combined,py3.4-marshmallow3,24
2019-07-04,combined,py2.6-marshmallow2,33
2019-07-04,combined,py3.4-marshmallow2,303
2019-07-04,combined,py3.5-marshmallow2-no_linux,55
2019-07-04,combined,py3.6-marshmallow3,32824
2019-07-04,combined,py3.6-marshmallow3-no_linux,71
2019-07-04,combined,py2.7-marshmallow2-no_linux,72
2019-07-04,combined,py3.5-marshmallow2,1609
2019-07-04,combined,py3.7-marshmallow3-no_linux,78
2019-07-04,combined,py3.7-marshmallow3,2686
2019-07-04,combined,py3.5-marshmallow3,3712
2019-07-04,combined,py2.7-marshmallow3,3458
2019-07-04,combined,py3.6-marshmallow2,10134
2019-07-04,combined,py3.7-marshmallow2-no_linux,416
2019-07-04,combined,py3.7-marshmallow2,6599
2019-07-04,combined,py3.6-marshmallow2-no_linux,200
2019-07-04,combined,py2.7-marshmallow2,7636
2019-07-04,python_major,3-no_linux,832
2019-07-04,python_major,3,57932
2019-07-04,python_major,2-no_linux,88
2019-07-04,python_major,2,11146
2019-07-04,python_minor,3.9,1
2019-07-04,python_minor,3.8-no_linux,1
2019-07-04,python_minor,3.8,3
2019-07-04,python_minor,3.6-no_linux,271
2019-07-04,python_minor,2.6,33
2019-07-04,python_minor,3.5-no_linux,66
2019-07-04,python_minor,3.4,327
2019-07-04,python_minor,3.7,9296
2019-07-04,python_minor,2.7-no_linux,88
2019-07-04,python_minor,2.7,11113
2019-07-04,python_minor,3.5,5321
2019-07-04,python_minor,3.6,42984
2019-07-04,python_minor,3.7-no_linux,494
2019-07-04,marshmallow_major,3-no_linux,175
2019-07-04,marshmallow_major,2,26316
2019-07-04,marshmallow_major,3,42706
2019-07-04,marshmallow_major,2-no_linux,744
2019-07-04,marshmallow_version,2.6.0-no_linux,1
2019-07-04,marshmallow_version,3.0.0b2-no_linux,1
2019-07-04,marshmallow_version,3.0.0rc3-no_linux,1
2019-07-04,marshmallow_version,2.19.0-no_linux,1
2019-07-04,marshmallow_version,2.4.2-no_linux,1
2019-07-04,marshmallow_version,2.10.4-no_linux,1
2019-07-04,marshmallow_version,2.0.0,1
2019-07-04,marshmallow_version,3.0.0b15,1
2019-07-04,marshmallow_version,3.0.0a1,1
2019-07-04,marshmallow_version,2.5.0,1
2019-07-04,marshmallow_version,2.10.3-no_linux,1
2019-07-04,marshmallow_version,2.18.1-no_linux,1
2019-07-04,marshmallow_version,3.0.0rc2-no_linux,1
2019-07-04,marshmallow_version,2.11.0,1
2019-07-04,marshmallow_version,2.0.0b5,1
2019-07-04,marshmallow_version,2.12.0,1
2019-07-04,marshmallow_version,2.0.0b3,1
2019-07-04,marshmallow_version,3.0.0b14-no_linux,1
2019-07-04,marshmallow_version,2.6.1-no_linux,1
2019-07-04,marshmallow_version,2.4.1,1
2019-07-04,marshmallow_version,2.10.2,1
2019-07-04,marshmallow_version,2.3.0,1
2019-07-04,marshmallow_version,2.0.0rc1,1
2019-07-04,marshmallow_version,3.0.0b9-no_linux,1
2019-07-04,marshmallow_version,3.0.0b16-no_linux,1
2019-07-04,marshmallow_version,2.0.0rc2,1
2019-07-04,marshmallow_version,2.0.0b4,2
2019-07-04,marshmallow_version,2.10.1,2
2019-07-04,marshmallow_version,2.2.0,2
2019-07-04,marshmallow_version,2.0.0a1,2
2019-07-04,marshmallow_version,2.15.2-no_linux,2
2019-07-04,marshmallow_version,2.19.4-no_linux,2
2019-07-04,marshmallow_version,2.13.1-no_linux,2
2019-07-04,marshmallow_version,2.0.0b1,2
2019-07-04,marshmallow_version,2.13.3,2
2019-07-04,marshmallow_version,2.13.2,2
2019-07-04,marshmallow_version,2.17.0-no_linux,2
2019-07-04,marshmallow_version,3.0.0b19-no_linux,2
2019-07-04,marshmallow_version,2.7.2-no_linux,2
2019-07-04,marshmallow_version,2.13.4-no_linux,2
2019-07-04,marshmallow_version,2.14.0,258
2019-07-04,marshmallow_version,3.0.0b1,3
2019-07-04,marshmallow_version,2.10.0,3
2019-07-04,marshmallow_version,2.19.1-no_linux,3
2019-07-04,marshmallow_version,2.1.0,3
2019-07-04,marshmallow_version,2.16.0-no_linux,3
2019-07-04,marshmallow_version,2.7.0,3
2019-07-04,marshmallow_version,2.16.1-no_linux,3
2019-07-04,marshmallow_version,2.1.3,3
2019-07-04,marshmallow_version,2.15.3-no_linux,3
2019-07-04,marshmallow_version,2.15.4-no_linux,4
2019-07-04,marshmallow_version,2.1.2,4
2019-07-04,marshmallow_version,2.12.1,4
2019-07-04,marshmallow_version,2.1.1,4
2019-07-04,marshmallow_version,2.4.0,4
2019-07-04,marshmallow_version,2.15.1-no_linux,5
2019-07-04,marshmallow_version,2.8.0,6
2019-07-04,marshmallow_version,2.13.5-no_linux,6
2019-07-04,marshmallow_version,2.15.6-no_linux,6
2019-07-04,marshmallow_version,2.16.2,8
2019-07-04,marshmallow_version,3.0.0rc8-no_linux,8
2019-07-04,marshmallow_version,2.4.2,10
2019-07-04,marshmallow_version,2.18.0-no_linux,10
2019-07-04,marshmallow_version,2.13.6-no_linux,10
2019-07-04,marshmallow_version,2.2.1,10
2019-07-04,marshmallow_version,3.0.0rc5-no_linux,11
2019-07-04,marshmallow_version,3.0.0b5-no_linux,11
2019-07-04,marshmallow_version,2.9.0,12
2019-07-04,marshmallow_version,3.0.0b17,12
2019-07-04,marshmallow_version,2.7.3-no_linux,12
2019-07-04,marshmallow_version,2.14.0-no_linux,12
2019-07-04,marshmallow_version,2.11.1,525
2019-07-04,marshmallow_version,2.10.4,15
2019-07-04,marshmallow_version,2.15.0-no_linux,15
2019-07-04,marshmallow_version,2.16.3-no_linux,15
2019-07-04,marshmallow_version,2.15.1,274
2019-07-04,marshmallow_version,3.0.0b9,19
2019-07-04,marshmallow_version,2.7.1,20
2019-07-04,marshmallow_version,2.0.0b2,22
2019-07-04,marshmallow_version,2.19.3,23
2019-07-04,marshmallow_version,2.10.5,24
2019-07-04,marshmallow_version,3.0.0b3,26
2019-07-04,marshmallow_version,3.0.0b2,26
2019-07-04,marshmallow_version,2.13.4,27
2019-07-04,marshmallow_version,3.0.0rc6-no_linux,27
2019-07-04,marshmallow_version,3.0.0rc2,29
2019-07-04,marshmallow_version,3.0.0b12-no_linux,30
2019-07-04,marshmallow_version,2.13.1,31
2019-07-04,marshmallow_version,3.0.0b10,31
2019-07-04,marshmallow_version,3.0.0b13,287
2019-07-04,marshmallow_version,3.0.0rc4-no_linux,35
2019-07-04,marshmallow_version,2.7.2,35
2019-07-04,marshmallow_version,3.0.0b14,35
2019-07-04,marshmallow_version,3.0.0b6,36
2019-07-04,marshmallow_version,2.19.2-no_linux,39
2019-07-04,marshmallow_version,2.15.5,39
2019-07-04,marshmallow_version,3.0.0b4,41
2019-07-04,marshmallow_version,3.0.0b19,300
2019-07-04,marshmallow_version,3.0.0rc7-no_linux,45
2019-07-04,marshmallow_version,3.0.0b5,46
2019-07-04,marshmallow_version,3.0.0b12,306
2019-07-04,marshmallow_version,2.19.2,3122
2019-07-04,marshmallow_version,2.19.4,59
2019-07-04,marshmallow_version,2.19.1,315
2019-07-04,marshmallow_version,2.12.2,60
2019-07-04,marshmallow_version,2.15.3,572
2019-07-04,marshmallow_version,2.19.5-no_linux,579
2019-07-04,marshmallow_version,3.0.0b8,73
2019-07-04,marshmallow_version,2.15.6,331
2019-07-04,marshmallow_version,3.0.0b11,81
2019-07-04,marshmallow_version,2.16.3,2130
2019-07-04,marshmallow_version,2.13.0,86
2019-07-04,marshmallow_version,2.13.6,857
2019-07-04,marshmallow_version,3.0.0b16,92
2019-07-04,marshmallow_version,3.0.0rc5,604
2019-07-04,marshmallow_version,3.0.0rc3,1632
2019-07-04,marshmallow_version,2.9.1,100
2019-07-04,marshmallow_version,2.15.2,101
2019-07-04,marshmallow_version,2.16.1,372
2019-07-04,marshmallow_version,2.15.4,629
2019-07-04,marshmallow_version,2.7.3,129
2019-07-04,marshmallow_version,2.19.0,387
2019-07-04,marshmallow_version,3.0.0b7,133
2019-07-04,marshmallow_version,2.19.5,12428
2019-07-04,marshmallow_version,2.17.0,143
2019-07-04,marshmallow_version,3.0.0b18,146
2019-07-04,marshmallow_version,2.13.5,405
2019-07-04,marshmallow_version,3.0.0rc4,33438
2019-07-04,marshmallow_version,3.0.0rc1,160
2019-07-04,marshmallow_version,2.6.0,167
2019-07-04,marshmallow_version,3.0.0rc6,1709
2019-07-04,marshmallow_version,2.16.0,174
2019-07-04,marshmallow_version,3.0.0rc7,2739
2019-07-04,marshmallow_version,2.18.1,436
2019-07-04,marshmallow_version,2.6.1,192
2019-07-04,marshmallow_version,3.0.0b20,207
2019-07-04,marshmallow_version,2.10.3,220
2019-07-04,marshmallow_version,3.0.0rc8,493
2019-07-04,marshmallow_version,2.15.0,1010
2019-07-04,marshmallow_version,2.18.0,499
2019-07-01,combined,py2.6-marshmallow2,3
2019-07-01,combined,py2.7-marshmallow2,10722
2019-07-01,combined,py2.7-marshmallow3,4533
2019-07-01,combined,py3.4-marshmallow2,343
2019-07-01,combined,py3.4-marshmallow3,45
2019-07-01,combined,py3.5-marshmallow2,2627
2019-07-01,combined,py3.5-marshmallow3,688
2019-07-01,combined,py3.6-marshmallow2,12404
2019-07-01,combined,py3.6-marshmallow3,15828
2019-07-01,combined,py3.7-marshmallow2,7314
2019-07-01,combined,py3.7-marshmallow3,3279
2019-07-01,combined,py3.8-marshmallow2,8
2019-07-01,combined,py3.8-marshmallow3,10
2019-07-01,combined,py2.7-marshmallow2-no_linux,117
2019-07-01,combined,py2.7-marshmallow3-no_linux,12
2019-07-01,combined,py3.4-marshmallow3-no_linux,1
2019-07-01,combined,py3.5-marshmallow2-no_linux,97
2019-07-01,combined,py3.5-marshmallow3-no_linux,5
2019-07-01,combined,py3.6-marshmallow2-no_linux,296
2019-07-01,combined,py3.6-marshmallow3-no_linux,88
2019-07-01,combined,py3.7-marshmallow2-no_linux,549
2019-07-01,combined,py3.7-marshmallow3-no_linux,149
2019-07-01,python_major,2,15265
2019-07-01,python_major,3,42552
2019-07-01,python_major,2-no_linux,129
2019-07-01,python_major,3-no_linux,1185
2019-07-01,python_minor,2.6,3
2019-07-01,python_minor,2.7,15262
2019-07-01,python_minor,3.4,388
2019-07-01,python_minor,3.5,3317
2019-07-01,python_minor,3.6,28236
2019-07-01,python_minor,3.7,10593
2019-07-01,python_minor,3.8,18
2019-07-01,python_minor,2.7-no_linux,129
2019-07-01,python_minor,3.4-no_linux,1
2019-07-01,python_minor,3.5-no_linux,102
2019-07-01,python_minor,3.6-no_linux,384
2019-07-01,python_minor,3.7-no_linux,698
2019-07-01,marshmallow_major,2,33421
2019-07-01,marshmallow_major,3,24383
2019-07-01,marshmallow_major,2-no_linux,1059
2019-07-01,marshmallow_major,3-no_linux,255
2019-07-01,marshmallow_version,2.1.0,1
2019-07-01,marshmallow_version,2.1.2,3
2019-07-01,marshmallow_version,2.2.0,25
2019-07-01,marshmallow_version,2.2.1,8
2019-07-01,marshmallow_version,2.4.0,2
2019-07-01,marshmallow_version,2.4.2,15
2019-07-01,marshmallow_version,2.5.0,2
2019-07-01,marshmallow_version,2.6.0,116
2019-07-01,marshmallow_version,2.6.1,133
2019-07-01,marshmallow_version,2.7.0,2
2019-07-01,marshmallow_version,2.7.1,25
2019-07-01,marshmallow_version,2.7.2,60
2019-07-01,marshmallow_version,2.7.3,241
2019-07-01,marshmallow_version,2.8.0,6
2019-07-01,marshmallow_version,2.9.0,14
2019-07-01,marshmallow_version,2.9.1,127
2019-07-01,marshmallow_version,2.10.0,2
2019-07-01,marshmallow_version,2.10.2,1
2019-07-01,marshmallow_version,2.10.3,269
2019-07-01,marshmallow_version,2.10.4,11
2019-07-01,marshmallow_version,2.10.5,24
2019-07-01,marshmallow_version,2.11.1,436
2019-07-01,marshmallow_version,2.12.0,5
2019-07-01,marshmallow_version,2.12.1,6
2019-07-01,marshmallow_version,2.12.2,178
2019-07-01,marshmallow_version,2.13.0,95
2019-07-01,marshmallow_version,2.13.1,34
2019-07-01,marshmallow_version,2.13.4,48
2019-07-01,marshmallow_version,2.13.5,543
2019-07-01,marshmallow_version,2.13.6,527
2019-07-01,marshmallow_version,2.14.0,285
2019-07-01,marshmallow_version,2.15.0,914
2019-07-01,marshmallow_version,2.15.1,737
2019-07-01,marshmallow_version,2.15.2,129
2019-07-01,marshmallow_version,2.15.3,909
2019-07-01,marshmallow_version,2.15.4,396
2019-07-01,marshmallow_version,2.15.5,73
2019-07-01,marshmallow_version,2.15.6,427
2019-07-01,marshmallow_version,2.16.0,188
2019-07-01,marshmallow_version,2.16.1,447
2019-07-01,marshmallow_version,2.16.2,21
2019-07-01,marshmallow_version,2.16.3,2491
2019-07-01,marshmallow_version,2.17.0,138
2019-07-01,marshmallow_version,2.18.0,813
2019-07-01,marshmallow_version,2.18.1,480
2019-07-01,marshmallow_version,2.19.0,358
2019-07-01,marshmallow_version,2.19.1,539
2019-07-01,marshmallow_version,2.19.2,5927
2019-07-01,marshmallow_version,2.19.3,7
2019-07-01,marshmallow_version,2.19.4,191
2019-07-01,marshmallow_version,2.19.5,14971
2019-07-01,marshmallow_version,2.0.0b2,21
2019-07-01,marshmallow_version,3.0.0a1,1
2019-07-01,marshmallow_version,3.0.0b1,15
2019-07-01,marshmallow_version,3.0.0b2,35
2019-07-01,marshmallow_version,3.0.0b3,22
2019-07-01,marshmallow_version,3.0.0b4,138
2019-07-01,marshmallow_version,3.0.0b5,58
2019-07-01,marshmallow_version,3.0.0b6,66
2019-07-01,marshmallow_version,3.0.0b7,239
2019-07-01,marshmallow_version,3.0.0b8,125
2019-07-01,marshmallow_version,3.0.0b9,27
2019-07-01,marshmallow_version,3.0.0b10,20
2019-07-01,marshmallow_version,3.0.0b11,100
2019-07-01,marshmallow_version,3.0.0b12,320
2019-07-01,marshmallow_version,3.0.0b13,327
2019-07-01,marshmallow_version,3.0.0b14,4
2019-07-01,marshmallow_version,3.0.0b15,5
2019-07-01,marshmallow_version,3.0.0b16,72
2019-07-01,marshmallow_version,3.0.0b18,179
2019-07-01,marshmallow_version,3.0.0b19,449
2019-07-01,marshmallow_version,3.0.0b20,142
2019-07-01,marshmallow_version,3.0.0rc1,190
2019-07-01,marshmallow_version,3.0.0rc2,66
2019-07-01,marshmallow_version,3.0.0rc3,1422
2019-07-01,marshmallow_version,3.0.0rc4,12734
2019-07-01,marshmallow_version,3.0.0rc5,1656
2019-07-01,marshmallow_version,3.0.0rc6,1933
2019-07-01,marshmallow_version,3.0.0rc7,4038
2019-07-01,marshmallow_version,2.4.2-no_linux,1
2019-07-01,marshmallow_version,2.6.1-no_linux,1
2019-07-01,marshmallow_version,2.7.1-no_linux,1
2019-07-01,marshmallow_version,2.7.3-no_linux,25
2019-07-01,marshmallow_version,2.9.1-no_linux,1
2019-07-01,marshmallow_version,2.10.0-no_linux,1
2019-07-01,marshmallow_version,2.10.4-no_linux,2
2019-07-01,marshmallow_version,2.12.2-no_linux,2
2019-07-01,marshmallow_version,2.13.0-no_linux,1
2019-07-01,marshmallow_version,2.13.5-no_linux,4
2019-07-01,marshmallow_version,2.13.6-no_linux,17
2019-07-01,marshmallow_version,2.14.0-no_linux,14
2019-07-01,marshmallow_version,2.15.0-no_linux,10
2019-07-01,marshmallow_version,2.15.1-no_linux,6
2019-07-01,marshmallow_version,2.15.2-no_linux,1
2019-07-01,marshmallow_version,2.15.3-no_linux,21
2019-07-01,marshmallow_version,2.15.4-no_linux,9
2019-07-01,marshmallow_version,2.15.5-no_linux,1
2019-07-01,marshmallow_version,2.15.6-no_linux,6
2019-07-01,marshmallow_version,2.16.0-no_linux,2
2019-07-01,marshmallow_version,2.16.1-no_linux,2
2019-07-01,marshmallow_version,2.16.3-no_linux,13
2019-07-01,marshmallow_version,2.17.0-no_linux,1
2019-07-01,marshmallow_version,2.18.0-no_linux,10
2019-07-01,marshmallow_version,2.18.1-no_linux,9
2019-07-01,marshmallow_version,2.19.0-no_linux,3
2019-07-01,marshmallow_version,2.19.1-no_linux,3
2019-07-01,marshmallow_version,2.19.2-no_linux,69
2019-07-01,marshmallow_version,2.19.4-no_linux,3
2019-07-01,marshmallow_version,2.19.5-no_linux,820
2019-07-01,marshmallow_version,3.0.0b5-no_linux,8
2019-07-01,marshmallow_version,3.0.0b7-no_linux,2
2019-07-01,marshmallow_version,3.0.0b11-no_linux,1
2019-07-01,marshmallow_version,3.0.0b12-no_linux,20
2019-07-01,marshmallow_version,3.0.0b16-no_linux,3
2019-07-01,marshmallow_version,3.0.0b18-no_linux,1
2019-07-01,marshmallow_version,3.0.0b19-no_linux,2
2019-07-01,marshmallow_version,3.0.0b20-no_linux,1
2019-07-01,marshmallow_version,3.0.0rc1-no_linux,7
2019-07-01,marshmallow_version,3.0.0rc3-no_linux,2
2019-07-01,marshmallow_version,3.0.0rc4-no_linux,12
2019-07-01,marshmallow_version,3.0.0rc5-no_linux,16
2019-07-01,marshmallow_version,3.0.0rc6-no_linux,110
2019-07-01,marshmallow_version,3.0.0rc7-no_linux,70
2019-05-29,combined,py2.6-marshmallow2,3
2019-05-29,combined,py2.7-marshmallow2,12096
2019-05-29,combined,py2.7-marshmallow3,4496
2019-05-29,combined,py3.4-marshmallow2,437
2019-05-29,combined,py3.4-marshmallow3,32
2019-05-29,combined,py3.5-marshmallow2,2350
2019-05-29,combined,py3.5-marshmallow3,704
2019-05-29,combined,py3.6-marshmallow2,11545
2019-05-29,combined,py3.6-marshmallow3,3964
2019-05-29,combined,py3.7-marshmallow2,6641
2019-05-29,combined,py3.7-marshmallow3,2845
2019-05-29,combined,py3.8-marshmallow2,1
2019-05-29,combined,py2.7-marshmallow2-no_linux,81
2019-05-29,combined,py2.7-marshmallow3-no_linux,50
2019-05-29,combined,py3.4-marshmallow3-no_linux,1
2019-05-29,combined,py3.5-marshmallow2-no_linux,98
2019-05-29,combined,py3.5-marshmallow3-no_linux,11
2019-05-29,combined,py3.6-marshmallow2-no_linux,265
2019-05-29,combined,py3.6-marshmallow3-no_linux,55
2019-05-29,combined,py3.7-marshmallow2-no_linux,458
